"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Marshall Islands",11,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65441433838452,0,2.60724610904803,5.49800204250269,8.12471107276799,9.82725594187049,3.47637026369735,1.0861881333647,42.2637450292774,21.9183734820679,15.8315347070841,12.1211180608046,14.2197332846912,24.8998728622321
"Marshall Islands",11,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,17,17
"Marshall Islands",11,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,0,15.2380959049217,7,12,18,34,42,12,7,16,5.18331716779826,2,9,6,3,17,4,4
"Marshall Islands",11,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,63.6188238404891,0,0,0,0,0,0,59.8707480954101,66.9459388431862,62.3923359255843,0,0,0,0,80.1797392455817,64.724142266688,51.5216240604611,47.404100905311,45.176256720785,44.6927315860655,47.4798046697335,46.1241200101108,45.495234954574,50.3903215847989,54.0492594986636,66.348174930198,69.0461255705676,81.8005836857711,101.843713165985,111.144253563805,81.5243208683828,42.2637450292774,21.9183734820679,15.8315347070841,12.1211180608046,14.2197332846912,24.8998728622321
"Marshall Islands",11,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,17,17
"Mauritania",64,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,1652,3661,10152,4386,14200,14133,12842
"Mauritania",64,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,2663,3503,4190,15366,0,5860,21640
"Mauritania",64,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,4315,7164,14342,19752,14200,19993,34482
"Mauritius",37,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,320,707,922,553,1108,803,87,1431,2317
"Mauritius",37,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,34,25,0,0,570,1357,21,NA
"Mauritius",37,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,6,7,10,8,10,15,4,3,3,3,2,2,3,2,3,0,0,0,0,0,NA
"Mauritius",37,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,9,6
"Mauritius",37,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,422,741,947,553,1108,1373,1444,1452,2317
"Mauritius",37,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,6,7,10,8,10,15,4,3,3,3,2,2,3,2,3,1,0,0,1,9,6
"Mexico",135,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,51,0,73,66,77,101,96,79,60,68,76,72,65,75,53,74,79,45,60,78,99,101,108
"Mexico",135,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270283993715879,1,0,0,0,1,2,1,3,0.833333333333333,1,1,1,0.833333333333333,1
"Mexico",135,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,351,92,3684.17446308106,199,499,851,0,479,405,44,0,16,27,53,1922,1587,3102,795,1902,3374,9852,2178,2174,717,12765,5807,26668,29399,12133,27010,36001,15562,4108,1683,3811,23003
"Mexico",135,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0531468101031511,0,1,0,22,0.0598992325743857,0.0612497170686326,0.864985037865355,0,0,0,0.669790766766723,1,0.873087944830836,1,0.274000286592473,2,0.276701255580967,0.87984036730207,0.47999843364508,1,0,1,0,0,0.287505131534942,0,NA
"Mexico",135,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447,781,644,616,798,636,650,691,676,751,1116,2539,957,1119,1062,1492,1417,839,824,633,965,627,760,710,733,679,997,864
"Mexico",135,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8635247433012,0,0,4.23855728041872,1.04584007684934,0,0,0,NA
"Mexico",135,"Ornamental fish nei","ornamentals",1.5190704505174,1,0,0,2.22581591310495,0,6,1,2.93256137569256,1,3,2,1,4,0,9,5,8,1,4.87611139780836,5.69836933142517,19.8624396697542,9.9251714705386,9.67147679087219,21.2532608573214,10.8856116127926,20.1002999300187,12.5301274800262,16.3650527308362,23.4278358214958,19.0855212113531,16.2495402598069,20.5148465559301,31.8814400997227,39.1594137130389,30.9436696950766,21.006401495861,0,0,0,0,NA
"Mexico",135,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55267255640683,14.1496427556174,12.747771079067,10.9959573087287,13.6184197107409,19.5653320037397
"Mexico",135,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25194,28976,42644,37261,26453,39362,35000,32665,5671,34755,15080,28325,22409,18539,17406,145,364,199,139,257,283,443,261,0,0,0,0,NA
"Mexico",135,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,295,503,419,396,352
"Mexico",135,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,351,92,3684.17446308106,199,499,851,0,479,405.053146810103,44,1,16,49,53.0598992325744,1922.06124971707,1587.86498503787,3102,795,1902,3374.66979076677,9853,2179.14337193855,2176,717.274000286592,12767,5807.27670125558,26669.8798403673,29401.4799984336,12135,27013,36002.8333333333,15563,4109,1684.28750513153,3811.83333333333,23004
"Mexico",135,"Z_TOTAL","ornamentals",1.5190704505174,1,0,0,2.22581591310495,0,6,1,2.93256137569256,1,3,2,1,4,0,9,5,8,1,4.87611139780836,5.69836933142517,19.8624396697542,9.9251714705386,9.67147679087219,21.2532608573214,10.8856116127926,20.1002999300187,12.5301274800262,16.3650527308362,23.4278358214958,19.0855212113531,16.2495402598069,20.5148465559301,31.8814400997227,39.1594137130389,30.9436696950766,29.5590740522679,14.1496427556174,12.747771079067,10.9959573087287,13.6184197107409,19.5653320037397
"Mexico",135,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25194,28976,42644,37261,26470,39413,35000,32738,5737,34832,15181,28421,22488,18599,17474,221,436,264,214,310,357,522,439,355,581,518,497,460
"Mexico",135,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447,781,644,616,798,636,650,691,676,751,1116,2539,957,1119,1062,1492,1417,839,824,633,965,627,760,710,733,679,997,864
"Mexico",135,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8635247433012,0,0,4.23855728041872,1.04584007684934,0,0,0,0
"Micronesia",9,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,44,16,0,12,3,14.409498681086,40,151,24,15,2,160,99,4,40,113,5,6,4
"Micronesia",9,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98220897174589,5.96844897011753,0,0,0,3.14091648011573,2.33501576891927,1,8,5,2,0.813957793235932,4.10078408147464,3.29488337027817,1.0367246915402,0,0,1.12746813824979,1.77382539459484,2.15613574775053,18.5132837438628,27.7411653538623,27.0672880942605,9.89047938532335,4.59578131990767,10.2590297368507,8.52896486449143
"Micronesia",9,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,44,16,0,12,3,14.409498681086,40,151,24,15,2,160,99,4,40,113,5,6,4
"Micronesia",9,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98220897174589,5.96844897011753,0,0,0,3.14091648011573,2.33501576891927,1,8,5,2,0.813957793235932,4.10078408147464,3.29488337027817,1.0367246915402,0,0,1.12746813824979,1.77382539459484,2.15613574775053,18.5132837438628,27.7411653538623,27.0672880942605,9.89047938532335,4.59578131990767,10.2590297368507,8.52896486449143
"Morocco",62,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,1007,992,979,975,1178,1314,1172,1216,1177,1238,1136,1095,1081,917,868,1000,896,937,1066,925,905,936,1016
"Morocco",62,"Fish body oils, nei","fish_oil",4098,5937,6441,6848,3511,9519,828,7919,4965,5,3828,3147,645,1150,4776,3684,1933,515,705,9871,3410,6927,3670,4478,4867,18462,11749,19661,32351,24125,21865,25750,25178,40217,39804,16663,26741,16258,39397,52192,34769,34256
"Morocco",62,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,255,715,2279,349,74,59,176,289,386,641,249
"Morocco",62,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,2,2,4,3,4,4,3,7,4,4,3,2
"Morocco",62,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,926,789,1807,1773,2698,4019,4767,4935,4650,5275,5611,8461,6973,5290,4359,4753,4768,2333,3691,4309,3273,0,0,NA
"Morocco",62,"Z_TOTAL","fish_oil",4098,5937,6441,6848,3511,9519,828,7919,4965,5,3828,3147,645,1150,4776,3684,1933,515,705,9871,3410,6927,3670,4478,4867,18462,11749,19661,32351,24125,22150,26005,25893,42496,40153,16737,26800,16434,39686,52578,35410,34505
"Morocco",62,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1888,1796,2799,2752,3673,5197,6081,6107,5866,6452,6849,9597,8068,6371,5276,5621,5768,3229,4628,5375,4198,905,936,1016
"Morocco",62,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,2,2,4,3,4,4,3,7,4,4,3,2
"Mozambique",41,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,39,93,107,58,89,151,110
"Mozambique",41,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,231,215,220,353,230,23,762,75,45,270,32,60,120,150,85,359,326,597,257,218,270,135
"Mozambique",41,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5710851631672,7.64591160981524,0,0,7.96292812814556,0,0,0,0,5,7,1,0,NA
"Mozambique",41,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,39,93,107,58,89,151,110
"Mozambique",41,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5710851631672,7.64591160981524,0,0,7.96292812814556,0,0,0,0,5,7,1,0,0
"Mozambique",41,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,231,215,220,353,230,23,762,75,45,270,32,60,120,150,85,359,326,597,257,218,270,135
"Myanmar",205,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.537966543382,0,0,147.029946423317,143.096743988889,140.091543356036,136.36456354418,133.668696845186,134.066169484778,130.957857540639,128.674436086791,127.834572990948,NA
"Myanmar",205,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,49,0,57,87,40,400,32,30,30,81,NA
"Myanmar",205,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.537966543382,0,0,147.029946423317,143.096743988889,140.091543356036,136.36456354418,133.668696845186,134.066169484778,130.957857540639,128.674436086791,127.834572990948,0
"Myanmar",205,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,49,0,57,87,40,400,32,30,30,81,0
"Namibia",101,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,3246,0,2076,7662,3540,3889,1619,1187,201,1827,802,1813,22,941,102,136,1391,653,281,531,225,226,59
"Namibia",101,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,340,3170,2130,0,752,28,2373,710,624,740,1047,378,330,1152,307,113,NA
"Namibia",101,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,3711,869,508,482,266,53,60,241,74,74,139,152,134,76,0,0,0,0,0,NA
"Namibia",101,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2306,3246,0,2076,7662,3540,3917,1959,4357,2331,1827,1554,1841,2395,1651,726,876,2438,1031,611,1683,532,339,59
"Namibia",101,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,3711,869,508,482,266,53,60,241,74,74,139,152,134,76,0,0,0,0,0,0
"Netherlands",177,"Agar agar nei","seaweeds",1,1,1,1,3,2,1,2,5,13.413657542993,6,1,8,5,0,0,0,0,22,13,18,12,17,29,45,29,32,69,81,92,110,97,115,112,101,121,71,97,134,119,49,65
"Netherlands",177,"Fish body oils, nei","fish_oil",11776,9158,7666,6874,10449,10311,11641,11630,16172,13301,15215,15973,15724,14441,12533,10680,10411,23045,28541,25004,20316,19234,11927,10365,10745,11034,14979,12357,22165,13776,17025,10327,13809,11326,13360,13057,15615,11774,12818,10168,9968,13973
"Netherlands",177,"Fish liver oils, nei","fish_oil",NA,647,801,1116,1325,1173,1804,1603,3598,2502,2788,5922,4137,4828,4012,3095,2657,1330,750,1814,3097,2762,2621,2585,3124,3110,4177,3980,3830,3511,2937,7953,3246,2635,1449,868,761,587,923,786,686,289
"Netherlands",177,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16280,15765,15963,2407,4758,8130,7095,7795,3403,13844,3888,2047,3588,10108,6586,3624,5783,6827,3193,11164,28972,16257,27061,19601,18839,48692,30963,32255
"Netherlands",177,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,3,62,2,13.1585050160789,13.7451044670654,2,8,21,143,18,10,28,11,8,14.4104677505539,14.5539640925666,14.6741392183175,14.5144597489272,0,0,14.6417729635622,14.8085905218367,14.8588019988023,1,15.1691158990895
"Netherlands",177,"Natural sponges raw","sponges",5,0.449201161933196,1,0.218019531285528,1,1,10,5,23,3,13,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Netherlands",177,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,31,53,70,107,22,8,27.7680929347116,9,28,14,8,4,6,6,46,73,107,148,259,327,321,357,362,336,397,270,419,222,936
"Netherlands",177,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,40,8,24,29,158,38,107,106,108,458,252,368,268,379,650,679,806,758,974,904,534,687,899,0,0,0,0,0,NA
"Netherlands",177,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,514,304,590,358,399
"Netherlands",177,"Z_TOTAL","fish_oil",11776,9805,8467,7990,11774,11484,13445,13233,19770,15803,18003,21895,19861,19269,16545,13775,13068,24375,29291,26818,23413,21996,14548,12950,13869,14144,19156,16337,25995,17287,19962,18280,17055,13961,14809,13925,16376,12361,13741,10954,10654,14262
"Netherlands",177,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,31,53,70,107,22,8,27.7680929347116,9,28,14,8,4,6,6,46,73,107,148,259,327,321,357,362,336,397,270,419,222,936
"Netherlands",177,"Z_TOTAL","seaweeds",1,1,1,1,3,2,1,2,5,13.413657542993,6,1,328,45,8,24,29,158,60,120,124,120,475,281,413,297,411,719,760,898,868,1071,1019,646,788,1020,251,611,438,709,407,464
"Netherlands",177,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16280,15765,15963,2407,4758,8130,7095,7795,3403,13844,3888,2047,3588,10108,6586,3624,5783,6827,3193,11164,28972,16257,27061,19601,18839,48692,30963,32255
"Netherlands",177,"Z_TOTAL","sponges",5,0.449201161933196,1,0.218019531285528,1,1,10,5,23,3,13,4,5,4,6,5,4,3,62,2,13.1585050160789,13.7451044670654,2,8,21,143,42,10,28,11,8,20.4104677505539,14.5539640925666,14.6741392183175,14.5144597489272,0,0,14.6417729635622,14.8085905218367,14.8588019988023,1,15.1691158990895
"New Caledonia",5,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"New Caledonia",5,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,5,0,0,0,0,0,0,0,0,0,4,5,1,7,7,4,5,5,4,3,4,4,3,6,6,17,15,2,0,0,NA
"New Caledonia",5,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,13,4
"New Caledonia",5,"Trochus shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,96,343,78,100,120,153,187,198,199,277,228,144,175,227,127,129,88,10
"New Caledonia",5,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,5,0,0,0,0,0,0,0,0,0,4,5,1,7,7,4,5,5,4,3,4,4,3,6,6,17,15,15,14,13,4
"New Caledonia",5,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,96,343,78,100,120,153,187,198,199,277,228,145,177,227,127,129,88,10
"New Zealand",162,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,6,6,10,6,5,46,8,8,12,3,8,3,9,6,16,12,11,17,6.22625273756026,2,5,16
"New Zealand",162,"Cod liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,33,61,14,58,50,113,41,63,31,60,171,56,48,89,149,110,70,115,190,216,464,621,409,94,101,71
"New Zealand",162,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.949063816934,680.603403133497,634.606233019589,589.963972105936,607.770707967604,540.834032031598,511.342119448054,520.157185162585,465.16834490154,206,254,210,450,442,475,390,301,430,270,200,294,258,231,216,228,193,288,247
"New Zealand",162,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1081,1865,779,520,690,1376,1320,837,965,577,1102,1698,2015,2073,2121,3549,3114,3167,2740,2665,2941,2299,2587,2227,2860,2645,3303,2795,2930,2653,2605,2923,3690,3398
"New Zealand",162,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998.70364507749,983.41503599823,1075.92843507559,872.714703669248,749.624086433381,702.286231685939,633.096618528361,610.524089979066,545.704828503527,10,1,10,1,3,8,4,8,50,20,25,43,63,0,0,0,0,0,NA
"New Zealand",162,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,1,0,3
"New Zealand",162,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.949063816934,680.603403133497,634.606233019589,589.963972105936,607.770707967604,540.834032031598,511.342119448054,520.157185162585,465.16834490154,206,254,210,450,442,475,390,301,430,270,200,294,258,231,216,228,193,288,247
"New Zealand",162,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,1081,1865,779,520,690,1376,1342,859,998,638,1116,1756,2065,2186,2162,3612,3145,3227,2911,2721,2989,2388,2736,2337,2930,2760,3493,3011,3394,3274,3014,3017,3791,3469
"New Zealand",162,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998.70364507749,983.41503599823,1075.92843507559,872.714703669248,773.624086433381,721.286231685939,639.096618528361,616.524089979066,555.704828503527,16,6,56,9,11,20,7,16,53,29,31,59,75,11,30,6.22625273756026,3,5,19
"Nicaragua",131,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,70,45,0,2,22,17,0,0,0,1,16,1.07368534657205
"Nicaragua",131,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,9,12,20
"Nicaragua",131,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,70,45,0,2,22,17,0,0,0,1,16,1.07368534657205
"Nicaragua",131,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,9,12,20
"North Korea",21,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,0,0,0,0,0,0,36,125,52,50,103,194,333,1426,623,443,239,421,493,533,48,231,474,547,808,440
"North Korea",21,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,256,949,289,238,678,616,1169,1674,1375,371,314,337,73,28,0,0,0,0,0,NA
