"rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig","tonnes_peak","tonnes_rel"
37,"Mauritius","corals",1999,154.085553299154,0.75,0,0,245.023289414072,0.628860846932636
37,"Mauritius","corals",2000,82.3199485408622,0.5,0,0,245.023289414072,0.335967853250666
37,"Mauritius","corals",2001,82.3199485408622,0.5,0,0,245.023289414072,0.335967853250666
37,"Mauritius","corals",2002,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2003,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2004,1.25,21,5,84,245.023289414072,0.00510155586837947
37,"Mauritius","corals",2005,1.25,21,0,0,245.023289414072,0.00510155586837947
37,"Mauritius","corals",2006,1.25,21,0,0,245.023289414072,0.00510155586837947
37,"Mauritius","corals",2007,1.25,21,0,0,245.023289414072,0.00510155586837947
37,"Mauritius","corals",2008,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2009,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2010,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2011,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2012,6.25,0.75,25,3,245.023289414072,0.0255077793418974
37,"Mauritius","corals",2013,6.25,0.75,0,0,245.023289414072,0.0255077793418974
37,"Mauritius","corals",2014,6.25,0.75,0,0,245.023289414072,0.0255077793418974
37,"Mauritius","corals",2015,6.25,0.75,0,0,245.023289414072,0.0255077793418974
37,"Mauritius","corals",2016,0,0,0,0,245.023289414072,0
37,"Mauritius","corals",2017,0,0,0,0,245.023289414072,0
39,"Maldives","corals",1996,8,12,8,12,30.5,0.262295081967213
39,"Maldives","corals",1997,16,18,24,24,30.5,0.524590163934426
39,"Maldives","corals",1998,13.3333333333333,15,8,9,30.5,0.437158469945355
39,"Maldives","corals",1999,13.25,15.5,13,17,30.5,0.434426229508197
39,"Maldives","corals",2000,18,20.5,27,32,30.5,0.590163934426229
39,"Maldives","corals",2001,19.25,22.75,29,33,30.5,0.631147540983607
39,"Maldives","corals",2002,26.5,30.25,37,39,30.5,0.868852459016393
39,"Maldives","corals",2003,30.5,33.5,29,30,30.5,1
39,"Maldives","corals",2004,27.25,29,14,14,30.5,0.89344262295082
39,"Maldives","corals",2005,20,20.75,0,0,30.5,0.655737704918033
39,"Maldives","corals",2006,10.75,11,0,0,30.5,0.352459016393443
39,"Maldives","corals",2007,3.5,3.5,0,0,30.5,0.114754098360656
39,"Maldives","corals",2008,0,0,0,0,30.5,0
39,"Maldives","corals",2009,0.25,0.25,1,1,30.5,0.00819672131147541
39,"Maldives","corals",2010,0.25,0.25,0,0,30.5,0.00819672131147541
39,"Maldives","corals",2011,0.25,0.25,0,0,30.5,0.00819672131147541
39,"Maldives","corals",2012,0.25,0.25,0,0,30.5,0.00819672131147541
39,"Maldives","corals",2013,0,0,0,0,30.5,0
39,"Maldives","corals",2014,0,0,0,0,30.5,0
39,"Maldives","corals",2015,0,0,0,0,30.5,0
39,"Maldives","corals",2016,0,0,0,0,30.5,0
39,"Maldives","corals",2017,0,0,0,0,30.5,0
40,"Sri Lanka","corals",1990,213.170964954152,294,213.170964954152,294,593.75,0.359024783080677
40,"Sri Lanka","corals",1991,225.017588692841,301.5,236.86421243153,309,593.75,0.378976991482679
40,"Sri Lanka","corals",1992,236.804797261134,308.666666666667,260.379214397719,323,593.75,0.398829132229278
40,"Sri Lanka","corals",1993,252.231185016193,336.25,298.510348281372,419,593.75,0.424810416869378
40,"Sri Lanka","corals",1994,233.188443777655,390.5,137,511,593.75,0.392738431625525
40,"Sri Lanka","corals",1995,277.972390669773,448.25,416,540,593.75,0.468164026391196
40,"Sri Lanka","corals",1996,381.127587070343,553.25,673,743,593.75,0.641899094013209
40,"Sri Lanka","corals",1997,418,720.25,446,1087,593.75,0.704
40,"Sri Lanka","corals",1998,534.5,898.75,603,1225,593.75,0.900210526315789
40,"Sri Lanka","corals",1999,593.75,1097.75,653,1336,593.75,1
40,"Sri Lanka","corals",2000,425.5,912,0,0,593.75,0.716631578947368
40,"Sri Lanka","corals",2001,438.5,900.5,498,1041,593.75,0.738526315789474
40,"Sri Lanka","corals",2002,368.75,747.5,324,613,593.75,0.621052631578947
40,"Sri Lanka","corals",2003,376.25,727.75,683,1257,593.75,0.633684210526316
40,"Sri Lanka","corals",2004,524,964.75,591,948,593.75,0.882526315789474
40,"Sri Lanka","corals",2005,538.75,1016.25,557,1247,593.75,0.907368421052632
40,"Sri Lanka","corals",2006,576.25,1151.75,474,1155,593.75,0.970526315789474
40,"Sri Lanka","corals",2007,549,1165.5,574,1312,593.75,0.924631578947368
40,"Sri Lanka","corals",2008,525.5,1380.75,497,1809,593.75,0.885052631578947
40,"Sri Lanka","corals",2009,390.5,1087,17,72,593.75,0.657684210526316
40,"Sri Lanka","corals",2010,276,812.25,16,56,593.75,0.464842105263158
40,"Sri Lanka","corals",2011,148.75,516,65,127,593.75,0.250526315789474
40,"Sri Lanka","corals",2012,25.25,70,3,25,593.75,0.0425263157894737
40,"Sri Lanka","corals",2013,24.5,66.25,14,57,593.75,0.0412631578947368
40,"Sri Lanka","corals",2014,36.5,87.25,64,140,593.75,0.0614736842105263
40,"Sri Lanka","corals",2015,32,79,47,94,593.75,0.0538947368421053
40,"Sri Lanka","corals",2016,42.25,135.75,44,252,593.75,0.0711578947368421
40,"Sri Lanka","corals",2017,40.25,144.25,6,91,593.75,0.0677894736842105
42,"Madagascar","corals",1990,51,487,51,487,370,0.137837837837838
42,"Madagascar","corals",1991,50.5,315.5,50,144,370,0.136486486486486
42,"Madagascar","corals",1992,37.6666666666667,217,12,20,370,0.101801801801802
42,"Madagascar","corals",1993,28.75,172.5,2,39,370,0.0777027027027027
42,"Madagascar","corals",1994,18.75,76,11,101,370,0.0506756756756757
42,"Madagascar","corals",1995,44.25,118.25,152,313,370,0.119594594594595
42,"Madagascar","corals",1996,53,138,47,99,370,0.143243243243243
42,"Madagascar","corals",1997,52.5,128.25,0,0,370,0.141891891891892
42,"Madagascar","corals",1998,90,167.25,161,257,370,0.243243243243243
42,"Madagascar","corals",1999,90,168.25,152,317,370,0.243243243243243
42,"Madagascar","corals",2000,107.75,315,118,686,370,0.291216216216216
42,"Madagascar","corals",2001,107.75,315,0,0,370,0.291216216216216
42,"Madagascar","corals",2002,67.5,250.75,0,0,370,0.182432432432432
42,"Madagascar","corals",2003,60.5,186,124,58,370,0.163513513513514
42,"Madagascar","corals",2004,76.25,31.5,181,68,370,0.206081081081081
42,"Madagascar","corals",2005,133.25,69.25,228,151,370,0.360135135135135
42,"Madagascar","corals",2006,264.25,110.5,524,165,370,0.714189189189189
42,"Madagascar","corals",2007,281,128,191,128,370,0.759459459459459
42,"Madagascar","corals",2008,272.5,131,147,80,370,0.736486486486487
42,"Madagascar","corals",2009,254.75,116,157,91,370,0.688513513513514
42,"Madagascar","corals",2010,205,107.5,325,131,370,0.554054054054054
42,"Madagascar","corals",2011,262,111,419,142,370,0.708108108108108
42,"Madagascar","corals",2012,282.25,118,228,108,370,0.762837837837838
42,"Madagascar","corals",2013,331.75,124.75,355,118,370,0.896621621621622
42,"Madagascar","corals",2014,370,130.75,478,155,370,1
42,"Madagascar","corals",2015,347.75,123.25,330,112,370,0.939864864864865
42,"Madagascar","corals",2016,355,122.25,257,104,370,0.959459459459459
42,"Madagascar","corals",2017,352.5,116.5,345,95,370,0.952702702702703
44,"Somalia","corals",2001,392.1602430809,1,392.1602430809,1,392.1602430809,1
44,"Somalia","corals",2002,196.08012154045,0.5,0,0,392.1602430809,0.5
44,"Somalia","corals",2003,131.0534143603,355.084652085905,1,1064.25395625771,392.1602430809,0.334183326006519
44,"Somalia","corals",2004,98.290060770225,266.313489064429,0,0,392.1602430809,0.250637494504889
44,"Somalia","corals",2005,119.354186957569,266.563489064429,476.416747830277,2,392.1602430809,0.304350553283769
44,"Somalia","corals",2006,119.354186957569,266.563489064429,0,0,392.1602430809,0.304350553283769
44,"Somalia","corals",2007,132.104186957569,23.75,52,93,392.1602430809,0.336862773033107
44,"Somalia","corals",2008,135.354186957569,34.5,13,43,392.1602430809,0.345150201596664
44,"Somalia","corals",2009,16.25,34,0,0,392.1602430809,0.0414371428177837
44,"Somalia","corals",2010,21.5,37.25,21,13,392.1602430809,0.0548245274204522
44,"Somalia","corals",2011,8.5,14,0,0,392.1602430809,0.0216748131662253
44,"Somalia","corals",2012,5.25,3.25,0,0,392.1602430809,0.0133873846026686
44,"Somalia","corals",2013,5.25,3.25,0,0,392.1602430809,0.0133873846026686
44,"Somalia","corals",2014,0,0,0,0,392.1602430809,0
44,"Somalia","corals",2015,0.25,1.5,1,6,392.1602430809,0.000637494504888979
44,"Somalia","corals",2016,0.25,1.5,0,0,392.1602430809,0.000637494504888979
44,"Somalia","corals",2017,0.25,1.5,0,0,392.1602430809,0.000637494504888979
48,"Oman","corals",1995,13,3,13,3,21.75,0.597701149425287
48,"Oman","corals",1996,16.5,5.5,20,8,21.75,0.758620689655172
48,"Oman","corals",1997,11,3.66666666666667,0,0,21.75,0.505747126436782
48,"Oman","corals",1998,10.5,3.75,9,4,21.75,0.482758620689655
48,"Oman","corals",1999,7.25,3,0,0,21.75,0.333333333333333
48,"Oman","corals",2000,12.75,3.5,42,10,21.75,0.586206896551724
48,"Oman","corals",2001,20.25,4.75,30,5,21.75,0.931034482758621
48,"Oman","corals",2002,18,3.75,0,0,21.75,0.827586206896552
48,"Oman","corals",2003,21.75,274.472082636479,15,1082.88833054592,21.75,1
48,"Oman","corals",2004,11.25,271.972082636479,0,0,21.75,0.517241379310345
48,"Oman","corals",2005,3.75,270.722082636479,0,0,21.75,0.172413793103448
48,"Oman","corals",2006,11.25,272.722082636479,30,8,21.75,0.517241379310345
48,"Oman","corals",2007,21.5,5.25,56,13,21.75,0.988505747126437
48,"Oman","corals",2008,21.5,5.25,0,0,21.75,0.988505747126437
48,"Oman","corals",2009,21.5,5.25,0,0,21.75,0.988505747126437
48,"Oman","corals",2010,14,3.25,0,0,21.75,0.64367816091954
48,"Oman","corals",2011,0,0,0,0,21.75,0
48,"Oman","corals",2012,0,0,0,0,21.75,0
48,"Oman","corals",2013,0,0,0,0,21.75,0
48,"Oman","corals",2014,0,0,0,0,21.75,0
48,"Oman","corals",2015,0,0,0,0,21.75,0
48,"Oman","corals",2016,0,0,0,0,21.75,0
48,"Oman","corals",2017,0,0,0,0,21.75,0
49,"Sudan","corals",1995,65,22,65,22,387.5,0.167741935483871
49,"Sudan","corals",1996,140.5,46,216,70,387.5,0.36258064516129
49,"Sudan","corals",1997,249,45.6666666666667,466,45,387.5,0.64258064516129
49,"Sudan","corals",1998,289.75,51.75,412,70,387.5,0.747741935483871
49,"Sudan","corals",1999,340,105,266,235,387.5,0.87741935483871
49,"Sudan","corals",2000,387.5,179,406,366,387.5,1
49,"Sudan","corals",2001,368,261.75,388,376,387.5,0.949677419354839
49,"Sudan","corals",2002,351.25,327.25,345,332,387.5,0.906451612903226
49,"Sudan","corals",2003,375.75,338.75,364,281,387.5,0.969677419354839
49,"Sudan","corals",2004,365.5,315,365,271,387.5,0.943225806451613
49,"Sudan","corals",2005,356,285.25,350,257,387.5,0.918709677419355
49,"Sudan","corals",2006,350.25,266,322,255,387.5,0.903870967741936
49,"Sudan","corals",2007,262.75,202.5,14,27,387.5,0.678064516129032
49,"Sudan","corals",2008,262.5,220.75,364,344,387.5,0.67741935483871
49,"Sudan","corals",2009,220.5,199.75,182,173,387.5,0.569032258064516
49,"Sudan","corals",2010,178.5,172.25,154,145,387.5,0.460645161290323
49,"Sudan","corals",2011,240.5,214,262,194,387.5,0.620645161290323
49,"Sudan","corals",2012,149.5,128,0,0,387.5,0.385806451612903
49,"Sudan","corals",2013,134,115.5,120,123,387.5,0.345806451612903
49,"Sudan","corals",2014,110.5,97.75,60,74,387.5,0.285161290322581
49,"Sudan","corals",2015,45,49.25,0,0,387.5,0.116129032258065
49,"Sudan","corals",2016,45,49.25,0,0,387.5,0.116129032258065
49,"Sudan","corals",2017,15,18.5,0,0,387.5,0.0387096774193548
53,"Pakistan","corals",2002,49,10,49,10,190.25,0.257555847568988
53,"Pakistan","corals",2003,24.5,5,0,0,190.25,0.128777923784494
53,"Pakistan","corals",2004,16.3333333333333,3.33333333333333,0,0,190.25,0.0858519491896627
53,"Pakistan","corals",2005,12.25,2.5,0,0,190.25,0.064388961892247
53,"Pakistan","corals",2006,0,0,0,0,190.25,0
53,"Pakistan","corals",2007,33.5,10.75,134,43,190.25,0.176084099868594
53,"Pakistan","corals",2008,33.5,10.75,0,0,190.25,0.176084099868594
53,"Pakistan","corals",2009,38,12.75,18,8,190.25,0.199737187910644
53,"Pakistan","corals",2010,38,12.75,0,0,190.25,0.199737187910644
53,"Pakistan","corals",2011,5.25,2.5,3,2,190.25,0.0275952693823916
53,"Pakistan","corals",2012,16,6.25,43,15,190.25,0.0840998685939553
53,"Pakistan","corals",2013,71.75,28.75,241,98,190.25,0.377135348226018
53,"Pakistan","corals",2014,189,74.5,469,183,190.25,0.993429697766097
53,"Pakistan","corals",2015,190.25,75,8,4,190.25,1
53,"Pakistan","corals",2016,180.5,71.75,4,2,190.25,0.948751642575558
53,"Pakistan","corals",2017,128.25,54,32,27,190.25,0.674113009198423
61,"Tunisia","corals",1990,16,548,16,548,35.25,0.453900709219858
61,"Tunisia","corals",1991,18.5,539,21,530,35.25,0.524822695035461
61,"Tunisia","corals",1992,16.3333333333333,444,12,254,35.25,0.463356973995272
61,"Tunisia","corals",1993,13.75,434,6,404,35.25,0.390070921985816
61,"Tunisia","corals",1994,14,610.25,17,1253,35.25,0.397163120567376
61,"Tunisia","corals",1995,10.5,769.25,7,1166,35.25,0.297872340425532
61,"Tunisia","corals",1996,8.25,1111.75,3,1624,35.25,0.234042553191489
61,"Tunisia","corals",1997,8.25,1444,6,1733,35.25,0.234042553191489
61,"Tunisia","corals",1998,5,1365,4,937,35.25,0.141843971631206
61,"Tunisia","corals",1999,4.5,1397.25,5,1295,35.25,0.127659574468085
61,"Tunisia","corals",2000,5,1236.5,5,981,35.25,0.141843971631206
61,"Tunisia","corals",2001,4.75,1005.5,5,809,35.25,0.134751773049645
61,"Tunisia","corals",2002,4.75,969,4,791,35.25,0.134751773049645
61,"Tunisia","corals",2003,4.5,886.5,4,965,35.25,0.127659574468085
61,"Tunisia","corals",2004,4.5,895,5,1015,35.25,0.127659574468085
61,"Tunisia","corals",2005,4.5,898,5,821,35.25,0.127659574468085
61,"Tunisia","corals",2006,8.75,1023.5,21,1293,35.25,0.24822695035461
61,"Tunisia","corals",2007,11.25,1259.25,14,1908,35.25,0.319148936170213
61,"Tunisia","corals",2008,15,1617.25,20,2447,35.25,0.425531914893617
61,"Tunisia","corals",2009,18.75,2173.25,20,3045,35.25,0.531914893617021
61,"Tunisia","corals",2010,21.5,3389.25,32,6157,35.25,0.609929078014184
61,"Tunisia","corals",2011,29,5684.25,44,11088,35.25,0.822695035460993
61,"Tunisia","corals",2012,35.25,7971.5,45,11596,35.25,1
61,"Tunisia","corals",2013,31.75,8265,6,4219,35.25,0.900709219858156
61,"Tunisia","corals",2014,25.5,9208.75,7,9932,35.25,0.723404255319149
61,"Tunisia","corals",2015,17.25,9523,11,12345,35.25,0.48936170212766
61,"Tunisia","corals",2016,8,8763.75,8,8559,35.25,0.226950354609929
61,"Tunisia","corals",2017,8,8927.5,6,4874,35.25,0.226950354609929
62,"Morocco","corals",1994,5,625,5,625,302.5,0.0165289256198347
62,"Morocco","corals",1995,4.5,592,4,559,302.5,0.0148760330578512
62,"Morocco","corals",1996,4,481,3,259,302.5,0.0132231404958678
62,"Morocco","corals",1997,20,411.75,68,204,302.5,0.0661157024793388
62,"Morocco","corals",1998,123.25,326,418,282,302.5,0.407438016528926
62,"Morocco","corals",1999,211.75,301.75,358,462,302.5,0.7
62,"Morocco","corals",2000,280,386.75,276,599,302.5,0.925619834710744
62,"Morocco","corals",2001,302.5,500.25,158,658,302.5,1
62,"Morocco","corals",2002,203.5,866.5,22,1747,302.5,0.672727272727273
62,"Morocco","corals",2003,115.25,892.75,5,567,302.5,0.38099173553719
62,"Morocco","corals",2004,160.411225399763,745.25,456.644901599051,9,302.5,0.530285042643844
62,"Morocco","corals",2005,120.911225399763,580.75,0,0,302.5,0.39970653024715
62,"Morocco","corals",2006,115.411225399763,144,0,0,302.5,0.381524712065331
62,"Morocco","corals",2007,114.161225399763,2.25,0,0,302.5,0.377392480660373
62,"Morocco","corals",2008,0,0,0,0,302.5,0
62,"Morocco","corals",2009,0,0,0,0,302.5,0
62,"Morocco","corals",2010,0,0,0,0,302.5,0
62,"Morocco","corals",2011,0,0,0,0,302.5,0
62,"Morocco","corals",2012,0,0,0,0,302.5,0
62,"Morocco","corals",2013,0,0,0,0,302.5,0
62,"Morocco","corals",2014,0,0,0,0,302.5,0
62,"Morocco","corals",2015,0,0,0,0,302.5,0
62,"Morocco","corals",2016,0,0,0,0,302.5,0
62,"Morocco","corals",2017,0,0,0,0,302.5,0
66,"Senegal","corals",1998,1250,2106,1250,2106,1250,1
66,"Senegal","corals",1999,636.5,1064,23,22,1250,0.5092
66,"Senegal","corals",2000,424.333333333333,709.333333333333,0,0,1250,0.339466666666667
66,"Senegal","corals",2001,318.25,532,0,0,1250,0.2546
66,"Senegal","corals",2002,6.75,13.5,4,32,1250,0.0054
66,"Senegal","corals",2003,1,8,0,0,1250,8e-04
66,"Senegal","corals",2004,1,8,0,0,1250,8e-04
66,"Senegal","corals",2005,1,8,0,0,1250,8e-04
66,"Senegal","corals",2006,0,0,0,0,1250,0
66,"Senegal","corals",2007,0,0,0,0,1250,0
66,"Senegal","corals",2008,0,0,0,0,1250,0
66,"Senegal","corals",2009,5.5,0.25,22,1,1250,0.0044
66,"Senegal","corals",2010,5.75,0.75,1,2,1250,0.0046
66,"Senegal","corals",2011,56.25,8.75,202,32,1250,0.045
66,"Senegal","corals",2012,69,10.75,51,8,1250,0.0552
66,"Senegal","corals",2013,68.25,11.5,19,4,1250,0.0546
66,"Senegal","corals",2014,68,11,0,0,1250,0.0544
66,"Senegal","corals",2015,17.5,3,0,0,1250,0.014
66,"Senegal","corals",2016,5.75,1.25,4,1,1250,0.0046
66,"Senegal","corals",2017,2,0.5,4,1,1250,0.0016
72,"Romania","corals",1992,10,36,10,36,130.25,0.0767754318618042
72,"Romania","corals",1993,27.5,84.5,45,133,130.25,0.211132437619962
72,"Romania","corals",1994,40.6666666666667,124.333333333333,67,204,130.25,0.312220089571337
72,"Romania","corals",1995,30.5,93.25,0,0,130.25,0.234165067178503
72,"Romania","corals",1996,49.75,137.75,87,214,130.25,0.381957773512476
72,"Romania","corals",1997,38.5,104.5,0,0,130.25,0.295585412667946
72,"Romania","corals",1998,44.75,115.75,92,249,130.25,0.343570057581574
72,"Romania","corals",1999,66.75,205.25,88,358,130.25,0.512476007677543
72,"Romania","corals",2000,59.75,178.5,59,107,130.25,0.45873320537428
72,"Romania","corals",2001,89.75,303.25,120,499,130.25,0.689059500959693
72,"Romania","corals",2002,93.25,382,106,564,130.25,0.715930902111324
72,"Romania","corals",2003,90,382,75,358,130.25,0.690978886756238
72,"Romania","corals",2004,100.25,486.75,100,526,130.25,0.769673704414587
72,"Romania","corals",2005,94.25,521.5,96,638,130.25,0.723608445297505
72,"Romania","corals",2006,91.25,521.5,94,564,130.25,0.700575815738964
72,"Romania","corals",2007,94.75,570,89,552,130.25,0.727447216890595
72,"Romania","corals",2008,93,635,93,786,130.25,0.714011516314779
72,"Romania","corals",2009,93,673.25,96,791,130.25,0.714011516314779
72,"Romania","corals",2010,97.5,754.75,112,890,130.25,0.748560460652591
72,"Romania","corals",2011,98.5,808.75,93,768,130.25,0.756238003838772
72,"Romania","corals",2012,102.5,811.5,109,797,130.25,0.786948176583493
72,"Romania","corals",2013,112.5,869,136,1021,130.25,0.863723608445297
72,"Romania","corals",2014,114.25,869,119,890,130.25,0.877159309021113
72,"Romania","corals",2015,128.25,935.75,149,1035,130.25,0.984644913627639
72,"Romania","corals",2016,130.25,933.5,117,788,130.25,1
72,"Romania","corals",2017,126.75,920,122,967,130.25,0.973128598848369
73,"Russia","corals",2000,1681,68,1681,68,2365,0.710782241014799
73,"Russia","corals",2001,1734.5,72,1788,76,2365,0.733403805496829
73,"Russia","corals",2002,1158.33333333333,50.6666666666667,6,8,2365,0.489781536293164
73,"Russia","corals",2003,1522.25,64.5,2614,106,2365,0.643657505285412
73,"Russia","corals",2004,1805.75,70.5,2815,92,2365,0.763530655391121
73,"Russia","corals",2005,1806.25,68.75,1790,69,2365,0.763742071881607
73,"Russia","corals",2006,2365,85,2241,73,2365,1
73,"Russia","corals",2007,2108.5,74.5,1588,64,2365,0.89154334038055
73,"Russia","corals",2008,1575.5,65,683,54,2365,0.666173361522199
73,"Russia","corals",2009,1537,66.75,1636,76,2365,0.649894291754757
73,"Russia","corals",2010,1012,123,141,298,2365,0.427906976744186
73,"Russia","corals",2011,749,116.75,536,39,2365,0.316701902748414
73,"Russia","corals",2012,750.5,105,689,7,2365,0.317336152219873
73,"Russia","corals",2013,341.75,86.25,1,1,2365,0.144503171247357
73,"Russia","corals",2014,322.75,17.75,65,24,2365,0.136469344608879
73,"Russia","corals",2015,226,26,149,72,2365,0.0955602536997886
73,"Russia","corals",2016,715,68.25,2645,176,2365,0.302325581395349
73,"Russia","corals",2017,1856.5,168.5,4567,402,2365,0.784989429175476
76,"Turkey","corals",1990,850,3462,850,3462,3351.5,0.253617783082202
76,"Turkey","corals",1991,799,3236,748,3010,3351.5,0.23840071609727
76,"Turkey","corals",1992,848.333333333333,3648.33333333333,947,4473,3351.5,0.253120493311453
76,"Turkey","corals",1993,859.25,3815,892,4315,3351.5,0.256377741309861
76,"Turkey","corals",1994,2002.25,4096.5,5422,4588,3351.5,0.597419066089811
76,"Turkey","corals",1995,3351.5,4587.75,6145,4975,3351.5,1
76,"Turkey","corals",1996,3272.25,4387.25,630,3671,3351.5,0.976353871400865
76,"Turkey","corals",1997,3190.5,3890,565,2326,3351.5,0.951961808145606
76,"Turkey","corals",1998,1983.75,3311.75,595,2275,3351.5,0.591899149634492
76,"Turkey","corals",1999,563.5,2579,464,2044,3351.5,0.168133671490377
76,"Turkey","corals",2000,494.5,1990,354,1315,3351.5,0.147545874981352
76,"Turkey","corals",2001,440.25,1703.25,348,1179,3351.5,0.131359092943458
76,"Turkey","corals",2002,392.5,1528,404,1574,3351.5,0.117111741011487
76,"Turkey","corals",2003,380.75,1465.75,417,1795,3351.5,0.113605848127704
76,"Turkey","corals",2004,380,1574.75,351,1751,3351.5,0.113382067730867
76,"Turkey","corals",2005,536.25,1829.75,973,2199,3351.5,0.160002983738625
76,"Turkey","corals",2006,624.25,1697.25,756,1044,3351.5,0.186259883634194
76,"Turkey","corals",2007,1992.25,1850.75,5889,2409,3351.5,0.594435327465314
76,"Turkey","corals",2008,2158.75,2428.5,1017,4062,3351.5,0.644114575563181
76,"Turkey","corals",2009,2846.25,2759.5,3723,3523,3351.5,0.849246605997315
76,"Turkey","corals",2010,2892.25,3496.25,940,3991,3351.5,0.862971803669998
76,"Turkey","corals",2011,1661.5,4011,966,4468,3351.5,0.495748172460093
76,"Turkey","corals",2012,1619.75,4023.75,850,4113,3351.5,0.48329106370282
76,"Turkey","corals",2013,976.75,4877.5,1151,6938,3351.5,0.291436670147695
76,"Turkey","corals",2014,981,5308.5,957,5715,3351.5,0.292704759063106
76,"Turkey","corals",2015,883.25,5068.25,575,3507,3351.5,0.263538714008653
76,"Turkey","corals",2016,810.5,4878.5,559,3354,3351.5,0.241832015515441
76,"Turkey","corals",2017,662.5,3982.5,559,3354,3351.5,0.197672683872893
77,"Syria","corals",1998,55,113,55,113,55,1
77,"Syria","corals",1999,27.5,56.5,0,0,55,0.5
77,"Syria","corals",2000,27.3333333333333,56.6666666666667,27,57,55,0.496969696969697
77,"Syria","corals",2001,31.5,61.5,44,76,55,0.572727272727273
77,"Syria","corals",2002,27.75,55.25,40,88,55,0.504545454545455
77,"Syria","corals",2003,27.75,55.25,0,0,55,0.504545454545455
77,"Syria","corals",2004,26.75,58.5,23,70,55,0.486363636363636
77,"Syria","corals",2005,15.75,39.5,0,0,55,0.286363636363636
77,"Syria","corals",2006,5.75,17.5,0,0,55,0.104545454545455
77,"Syria","corals",2007,5.75,17.5,0,0,55,0.104545454545455
77,"Syria","corals",2008,0,0,0,0,55,0
77,"Syria","corals",2009,0,0,0,0,55,0
77,"Syria","corals",2010,0,0,0,0,55,0
77,"Syria","corals",2011,0,0,0,0,55,0
77,"Syria","corals",2012,0,0,0,0,55,0
77,"Syria","corals",2013,0,0,0,0,55,0
77,"Syria","corals",2014,0,0,0,0,55,0
77,"Syria","corals",2015,0,0,0,0,55,0
77,"Syria","corals",2016,0,0,0,0,55,0
77,"Syria","corals",2017,0,0,0,0,55,0
82,"Albania","corals",1996,315,391,315,391,315,1
82,"Albania","corals",1997,201,264,87,137,315,0.638095238095238
82,"Albania","corals",1998,207.666666666667,228,221,156,315,0.659259259259259
82,"Albania","corals",1999,180.75,250,100,316,315,0.573809523809524
82,"Albania","corals",2000,108.75,166.5,27,57,315,0.345238095238095
82,"Albania","corals",2001,98.25,137.5,45,21,315,0.311904761904762
82,"Albania","corals",2002,62.5,106.75,78,33,315,0.198412698412698
82,"Albania","corals",2003,48.5,41.25,44,54,315,0.153968253968254
82,"Albania","corals",2004,61,58.5,77,126,315,0.193650793650794
82,"Albania","corals",2005,54.5,60.5,19,29,315,0.173015873015873
82,"Albania","corals",2006,38.5,59.5,14,29,315,0.122222222222222
82,"Albania","corals",2007,27.5,46,0,0,315,0.0873015873015873
82,"Albania","corals",2008,20.75,48.5,50,136,315,0.0658730158730159
82,"Albania","corals",2009,20,71.25,16,120,315,0.0634920634920635
82,"Albania","corals",2010,16.5,64,0,0,315,0.0523809523809524
82,"Albania","corals",2011,42.5,104,104,160,315,0.134920634920635
82,"Albania","corals",2012,39.5,92.25,38,89,315,0.125396825396825
82,"Albania","corals",2013,44.75,78.75,37,66,315,0.142063492063492
82,"Albania","corals",2014,47,84.75,9,24,315,0.149206349206349
82,"Albania","corals",2015,36.75,89.75,63,180,315,0.116666666666667
82,"Albania","corals",2016,60.75,157.25,134,359,315,0.192857142857143
82,"Albania","corals",2017,59.25,147.75,31,28,315,0.188095238095238
102,"South Africa","corals",1994,70,28,70,28,157.75,0.443740095087163
102,"South Africa","corals",1995,35,14,0,0,157.75,0.221870047543582
102,"South Africa","corals",1996,23.3333333333333,9.33333333333333,0,0,157.75,0.147913365029054
102,"South Africa","corals",1997,71.75,35.75,217,115,157.75,0.454833597464342
102,"South Africa","corals",1998,122.5,60,273,125,157.75,0.776545166402536
102,"South Africa","corals",1999,141.5,77.5,76,70,157.75,0.896988906497623
102,"South Africa","corals",2000,157.75,83.5,65,24,157.75,1
102,"South Africa","corals",2001,106.25,64.25,11,38,157.75,0.673534072900158
102,"South Africa","corals",2002,43,37.25,20,17,157.75,0.272583201267829
102,"South Africa","corals",2003,36.75,32.75,51,52,157.75,0.232963549920761
102,"South Africa","corals",2004,36.25,49.25,63,90,157.75,0.229793977812995
102,"South Africa","corals",2005,46.25,55.75,51,64,157.75,0.293185419968304
102,"South Africa","corals",2006,51.75,64.5,42,52,157.75,0.328050713153724
102,"South Africa","corals",2007,44.25,68,21,66,157.75,0.280507131537242
102,"South Africa","corals",2008,32,63.25,14,71,157.75,0.202852614896989
102,"South Africa","corals",2009,21.25,55,8,31,157.75,0.134706814580032
102,"South Africa","corals",2010,13.25,51.5,10,38,157.75,0.0839936608557845
102,"South Africa","corals",2011,10.5,42.75,10,31,157.75,0.0665610142630745
102,"South Africa","corals",2012,8.5,33.25,6,33,157.75,0.0538827258320127
