year,rgn_id,score
1979,126,0.3761658222900405
1980,126,0.37708688945059204
1981,126,0.3963070588591813
1982,126,0.35541809866249197
1983,126,0.2690023078773688
1984,126,0.1633649867675138
1985,126,0.08706804602360527
1986,126,0.07921125627663322
1987,126,0.09649204577645507
1988,126,0.1298115406257556
1989,126,0.16695828571420188
1990,126,0.21179747919036254
1991,126,0.18452056165677114
1992,126,0.19231918005100532
1993,126,0.24096658906327362
1994,126,0.3262031979233459
1995,126,0.506757234389086
1996,126,0.6513100094623487
1997,126,0.7834069602116884
1998,126,0.8884073768359785
1999,126,0.9201683503707508
2000,126,0.9593310460829565
2001,126,0.9686439982193911
2002,126,0.9052285093805204
2003,126,0.849100574506886
2004,126,0.7645946877047818
2005,126,0.679698358136982
2006,126,0.6872609246793272
2007,126,0.6834800424231918
2008,126,0.6853705837117284
2009,126,0.6532039850014455
2010,126,0.7055773561362134
2011,126,0.5958466730252262
2012,126,0.4527339325376049
2013,126,0.3421888262871773
2014,126,0.10200418671129016
2015,126,0.060512213985178136
2016,126,0.057922651113669774
2017,126,0.052971782901783254
1989,129,0.04444654471928898
1990,129,0.07966041873634648
1991,129,0.09007306561080357
1992,129,0.2619999656960034
1993,129,0.8841440006536159
1994,129,0.999843077581431
1995,129,0.972126607497224
1996,129,0.7777250048598198
1997,129,0.14444900180112932
1998,129,0
1999,129,0
2000,129,0
2001,129,0
2002,129,0
2003,129,0
2004,129,0
2005,129,0
2006,129,0
2007,129,0
2008,129,0
2009,129,0
2010,129,0
2011,129,0
2012,129,0
2013,129,0
2014,129,0
2015,129,0
2016,129,0
2017,129,0
1984,130,0.08843377231612719
1985,130,0.044221462508898385
1986,130,0.05240961734166601
1987,130,0.10808075408433916
1988,130,0.24801338321550098
1989,130,0.44670852086958224
1990,130,0.5807071054133113
1991,130,0.7497177349399743
1992,130,0.8011297489641922
1993,130,0.7913379174073678
1994,130,0.8949429186105423
1995,130,0.8704730132130016
1996,130,0.8606842855120524
1997,130,0.89249605105358
1998,130,0.8827083075739846
1999,130,0.8973897588475277
2000,130,0.9267497116787187
2001,130,0.9438745360084637
2002,130,0.946320830391072
2003,130,0.9976867180809776
2004,130,0.9732282696465302
2005,130,0.9194100920101215
2006,130,0.8411055168359495
2007,130,0.7407367980375387
2008,130,0.7089029316244907
2009,130,0.5839712597367621
2010,130,0.4418046704107536
2011,130,0.2921836959014832
2012,130,0.11544790724292193
2013,130,0.08106568893697205
2014,130,0.06387250698607119
2015,130,0.04913439306744367
2016,130,0.06141622524991012
2017,130,0.044221462508898385
1993,131,0.9998453079553018
1994,131,0.5356698726314052
1995,131,0.3650587358060434
1996,131,0.27974978988624033
1997,131,0.04464254858598383
1998,131,0.0505948417731434
1999,131,0.05933591453336099
2000,131,0.05933591453336099
2001,131,0.04743134940821735
2002,131,0.023622087516888254
2003,131,0.008928559085910264
2004,131,0.014880918095961313
2005,131,0.011904739962310383
2006,131,0.029761767623728598
2007,131,0.06845165551602148
2008,131,0.092260586936198
2009,131,0.092260586936198
2010,131,0.08035614316415592
2011,131,0.05357098425300702
2012,131,0.02380943604063327
2013,131,0.029761767623728598
2014,131,0.038690244428771545
2015,131,0.05357098425300702
2016,131,0.08333225822049639
2017,131,0.13690186033334192
1976,132,0.18203717590537935
1977,132,0.2113982518166447
1978,132,0.26878505414144616
1979,132,0.27643851256162416
1980,132,0.29109715719880197
1981,132,0.28777854084044563
1982,132,0.23244048469788636
1983,132,0.18369951900108908
1984,132,0.14573083893653496
1985,132,0.15903655548358736
1986,132,0.22635009315189097
1987,132,0.26786288300889016
1988,132,0.3223382256557747
1989,132,0.32593126086351465
1990,132,0.27975777308264393
1991,132,0.49786301835092117
1992,132,0.4598219762983807
1993,132,0.43444760902531665
1994,132,0.40823431307562763
1995,132,0.15959089425832507
1996,132,0.16568827204008577
1997,132,0.15072083955821278
1998,132,0.15016641619986845
1999,132,0.15986806166393408
2000,132,0.15432446250005913
2001,132,0.15460165501236156
2002,132,0.16596541038683948
2003,132,0.16485684907625833
2004,132,0.18480772135435128
2005,132,0.21749020579092115
2006,132,0.2529216808732248
2007,132,0.356877510234067
2008,132,0.3867030640696913
2009,132,0.44548128831148215
2010,132,0.4658881379822274
2011,132,0.47057519820040217
2012,132,0.3820093069987948
2013,132,0.257072398444233
2014,132,0.1551560360720565
2015,132,0
2016,132,0
2017,132,0
1997,133,0.6285435416949006
1998,133,0.6856810987839073
1999,133,0.4571281060494268
2000,133,0.9285105773634749
2001,133,0.99992942901423
2002,133,0.8142389179312725
2003,133,0.8142389179312725
2004,133,0.22856774046134068
2005,133,0.3142787416913333
2006,133,0.3142787416913333
2007,133,0.3142787416913333
2008,133,0.3142787416913333
2009,133,0
2010,133,0
2011,133,0
2012,133,0
2013,133,0
2014,133,0
2015,133,0
2016,133,0
2017,133,0
1988,134,0.44571640646444055
1989,134,0.22288946390291864
1990,134,0.14859993010851413
1991,134,0.11145255643264504
1992,134,0
1993,134,0
1994,134,0
1995,134,0.02224645711145192
1996,134,0.13251283928752453
1997,134,0.24261604568053508
1998,134,0.24261604568053508
1999,134,0.2203757643205121
2000,134,0.9993716710114869
2001,134,0.88937301731903
2002,134,0.88937301731903
2003,134,0.88937301731903
2004,134,0
2005,134,0
2006,134,0
2007,134,0
2008,134,0
2009,134,0
2010,134,0
2011,134,0
2012,134,0
2013,134,0
2014,134,0
2015,134,0
2016,134,0
2017,134,0
1976,135,0.19947452965784648
1977,135,0.11933399131474587
1978,135,0.07955660352338306
1979,135,0.05966768114997632
1980,135,0.059407126861555484
1981,135,0.04960951359363617
1982,135,0.1083946387333038
1983,135,0.11819203022237046
1984,135,0.11793148180563513
1985,135,0.12772883731856421
1986,135,0.09833665990150162
1987,135,0.10813408933367574
1988,135,0.06858382684156064
1989,135,0.09797634098936864
1990,135,0.06858382684156064
1991,135,0.13716584239845905
1992,135,0.1763547525002399
1993,135,0.21554307137044854
1994,135,0.22534005871694043
1995,135,0.1857957049602739
1996,135,0.19043711072554068
1997,135,0.27531293352461683
1998,135,0.34938530455223515
1999,135,0.38118651008830523
2000,135,0.49735738005798275
2001,135,0.42116393707573774
2002,135,0.4951489846594866
2003,135,0.511762172178494
2004,135,0.4676298158467538
2005,135,0.5601742693404185
2006,135,0.5464150654985389
2007,135,0.5697772409298538
2008,135,0.5965138273125773
2009,135,0.6569957595840009
2010,135,0.8085851560245573
2011,135,0.9179885414313108
2012,135,0.9998076348944308
2013,135,0.8983619633148586
2014,135,0.7275685406910295
2015,135,0.6054743662069704
2016,135,0.5046541736681263
2017,135,0.5577052691012385
1978,136,0.5716198341865036
1979,136,0.2858256704821162
1980,136,0.19055394919754223
1981,136,0.14291677543163728
1982,136,0
1983,136,0
1984,136,0
1985,136,0
1986,136,0
1987,136,0.2858256704821162
1988,136,0.2858256704821162
1989,136,0.2858256704821162
1990,136,0.9998072225305468
1991,136,0.7140602148042727
1992,136,0.7140602148042727
1993,136,0.7140602148042727
1994,136,0
1995,136,0
1996,136,0
1997,136,0
1998,136,0.14291677543163728
1999,136,0.8483886814820024
2000,136,0.8483886814820024
2001,136,0.8483886814820024
2002,136,0.7055107760810685
2003,136,0
2004,136,0
2005,136,0
2006,136,0
2007,136,0.42872668883892884
2008,136,0.714505110206206
2009,136,0.857382520576339
2010,136,0.857382520576339
2011,136,0.42872668883892884
2012,136,0.14291677543163728
2013,136,0
2014,136,0
2015,136,0
2016,136,0
2017,136,0
1976,137,0.01253750818292984
1977,137,0.01880500612301946
1978,137,0.016715933097462173
1979,137,0.015671361733341764
1980,137,0.015671361733341764
1981,137,0.01253750818292984
1982,137,0.01253750818292984
1983,137,0.009403445353176415
1984,137,0.009403445353176415
1985,137,0.04699841290826483
1986,137,0.043866645647527354
1987,137,0.043866645647527354
1988,137,0.07830466586550422
1989,137,0.106462607590629
1990,137,0.22204882799323905
1991,137,0.3155645172648675
1992,137,0.33735905615346606
1993,137,0.34047177063240686
1994,137,0.3124502193433687
1995,137,0.3186786168796029
1996,137,0.39335779423831324
1997,137,0.5206748075787808
1998,137,0.6105335999101612
1999,137,0.6291052001055077
2000,137,0.6105335999101612
2001,137,0.576468024521774
2002,137,0.5795658410536552
2003,137,0.6321998084877966
2004,137,0.5392794083732949
2005,137,0.4089017234015788
2006,137,0.29687575135539335
2007,137,0.15648006954675175
2008,137,0.15335551259457206
2009,137,0.15023075158445884
2010,137,0.1439806169362888
2011,137,0.17209979740351128
2012,137,0.22828881885358665
2013,137,0.23140851217766797
2014,137,0.2095664263160935
2015,137,0.18146919266235742
2016,137,0.9899245590846842
2017,137,0.9807036765875026
1985,139,0.0235289434483872
1986,139,0.052938805952962076
1987,139,0.04705695047509985
1988,139,0.052938805952962076
1989,139,0.09999154413149257
1990,139,0.19702600278612506
1991,139,0.30580331426515206
1992,139,0.4028040842337166
1993,139,0.6966491296090668
1994,139,0.8229579101010889
1995,139,0.7965234033859604
1996,139,0.9991580331826979
1997,139,0.6878358897695868
1998,139,0.44982905473720153
1999,139,0.3645935527146649
2000,139,0.07646564289735862
2001,139,0.06176147948071572
2002,139,0.07058402139643961
2003,139,0.08822871045846187
2004,139,0.12351650997123868
2005,139,0.1470405407322821
2006,139,0.14115962068839222
2007,139,0.11763535618725825
2008,139,0.052938805952962076
2009,139,0.008823463550145847
2010,139,0
2011,139,0
2012,139,0
2013,139,0
2014,139,0
2015,139,0
2016,139,0
2017,139,0
1988,140,0.15998953344699005
1989,140,0.6398327208276757
1990,140,0.746439037186375
1991,140,0.839711968482683
1992,140,0.959623899690854
1993,140,0.9196545565639973
1994,140,0.999591942687715
1995,140,0.999591942687715
1996,140,0.839711968482683
1997,140,0.5998529637090685
1998,140,0.27996795507614497
1999,140,0
2000,140,0
2001,140,0
2002,140,0
2003,140,0
2004,140,0
2005,140,0
2006,140,0
2007,140,0
2008,140,0
2009,140,0
2010,140,0
2011,140,0
2012,140,0
2013,140,0
2014,140,0
2015,140,0
2016,140,0
2017,140,0
1976,147,0.032510279781000254
1977,147,0.026059014409615087
1978,147,0.023908586841466815
1979,147,0.026708210881753472
1980,147,0.02757380576838074
1981,147,0.03188142942138885
1982,147,0.035934946952853215
1983,147,0.02715826027079439
1984,147,0.027553360436727105
1985,147,0.018343828036062087
1986,147,0.009388341432663608
1987,147,0.009388341432663608
1988,147,0
1989,147,0
1990,147,0.011627746367670572
1991,147,0.011627746367670572
1992,147,0.011627746367670572
1993,147,0.011627746367670572
1994,147,0
1995,147,0
1996,147,0
1997,147,0
1998,147,0.014705814796773832
1999,147,0.07352772303613093
2000,147,0.17155943485497463
2001,147,0.3381995773297765
2002,147,0.5587260720234428
2003,147,0.7743226693796956
2004,147,0.9360011198031156
2005,147,0.9996881631487031
2006,147,0.9457992907755165
2007,147,0.8037199619324359
2008,147,0.7155264694365806
2009,147,0.6175280165893169
2010,147,0.5538258126903413
2011,147,0.5244239423316575
2012,147,0.4656185846396632
2013,147,0.4068110704220111
2014,147,0.431314463466879
2015,147,0.431314463466879
2016,147,0.3872080863387819
2017,147,0.37250569096574937
1995,152,0.9997185045029664
1996,152,0.8148705106705899
1997,152,0.7886200714773203
1998,152,0.8079696198969596
1999,152,0.8664935393312101
2000,152,0.7090346147067841
2001,152,0.5250309020753968
2002,152,0.47648701801381427
2003,152,0.1679915306300539
2004,152,0.1679915306300539
2005,152,0.1679915306300539
2006,152,0
2007,152,0.06199462155801347
2008,152,0.06199462155801347
2009,152,0.06199462155801347
2010,152,0.5314842806277834
2011,152,0.46950605370131193
2012,152,0.46950605370131193
2013,152,0.46950605370131193
2014,152,0
2015,152,0
2016,152,0
2017,152,0
1992,153,0.8019703078465595
1993,153,0.6787153785698385
1994,153,0.7814309583354082
1995,153,0.7859329870959225
1996,153,0.7771084677980661
1997,153,0.7640461037128083
1998,153,0.7332331330805848
1999,153,0.6568215072730095
2000,153,0.6810591269919261
2001,153,0.6478945762076295
2002,153,0.6170709414090069
2003,153,0.7865659133074616
2004,153,0.7095333507075374
2005,153,0.7747495045672131
2006,153,0.7689085742454729
2007,153,0.5730464720139975
2008,153,0.6917211498535314
2009,153,0.7742982299240151
2010,153,0.8760720995478934
2011,153,0.9985030667736023
2012,153,0.9742613321716262
2013,153,0.9122003757288336
2014,153,0.8055418616813131
2015,153,0.695412430962801
2016,153,0.5266444153778266
2017,153,0.3483486977454771
1999,155,0.6251240250454048
2000,155,0.312575489438132
2001,155,0.20838665547011961
2002,155,0.15629111518147196
2003,155,0
2004,155,0
2005,155,0
2006,155,0
2007,155,0
2008,155,0.7327490196688518
2009,155,0.7682543701752447
2010,155,0.7682543701752447
2011,155,0.90583545579693
2012,155,0.4927063796153811
2013,155,0.5637214332127447
2014,155,0.918775844760567
2015,155,0.9998620816099502
2016,155,0.8234833273165992
2017,155,0.8101223483074721
1976,163,0.1292127144753265
1977,163,0.15115013453046347
1978,163,0.18014295952277612
1979,163,0.2125954525957707
1980,163,0.2841753039826637
1981,163,0.34719614343571303
1982,163,0.39463884093611123
1983,163,0.4198607360192117
1984,163,0.38998622887771717
1985,163,0.3406920145824792
1986,163,0.3019386838217153
1987,163,0.3172834798605288
1988,163,0.424526608108852
1989,163,0.5113348273667254
1990,163,0.6164767745883372
1991,163,0.6821391013402397
1992,163,0.713294513947721
1993,163,0.8110864354062837
1994,163,0.9031720337662316
1995,163,0.9950929362714047
1996,163,0.9975570220959477
1997,163,0.9596154454094696
1998,163,0.841175532668876
1999,163,0.7179537687431785
2000,163,0.6181456733679489
2001,163,0.5122319321723579
2002,163,0.4814048952942336
2003,163,0.44756432980531524
2004,163,0.45265735575443034
2005,163,0.49049900297117444
2006,163,0.4556248060815357
2007,163,0.492292964423601
2008,163,0.5555532272809581
2009,163,0.5878312285084492
2010,163,0.6892670251044478
2011,163,0.7155141796111384
2012,163,0.6271796103097298
2013,163,0.576688457722931
2014,163,0.4988544576919511
2015,163,0.4229149404323268
2016,163,0.44780913107579867
2017,163,0.5081740760138571
1977,164,0.09287891232081916
1978,164,0.04644073270295561
1979,164,0.09145433583906194
1980,164,0.13142610414392453
1981,164,0.10820839250008886
1982,164,0.13331453770413912
1983,164,0.11168225680368365
1984,164,0.07322953528423945
1985,164,0.1043138359985955
1986,164,0.11161048733625097
1987,164,0.11150661941104069
1988,164,0.11745767580035235
1989,164,0.1335000633881219
1990,164,0.13070517677558324
1991,164,0.14472907958983267
1992,164,0.15337085987315854
1993,164,0.1431758599565363
1994,164,0.1565268202929323
1995,164,0.14230648512269084
1996,164,0.13067201405976925
1997,164,0.14060986953166207
1998,164,0.09765060486924808
1999,164,0.07421548911649332
2000,164,0.09438924970788058
2001,164,0.07953354123404023
2002,164,0.11354002785260882
2003,164,0.3322323481442265
2004,164,0.49166639877000706
2005,164,0.8109653835960309
2006,164,0.9994098469250451
2007,164,0.9369812027096497
2008,164,0.8823523798181727
2009,164,0.6403825104190997
2010,164,0.4959482635619051
2011,164,0.4569077566724868
2012,164,0.48814030605135633
2013,164,0.4842363003234192
2014,164,0.40615240845887657
2015,164,0.28901307130334297
2016,164,0.10546216569177772
2017,164,0
1976,166,0.02070684105752893
1977,166,0.14160482053163445
1978,166,0.14140593029486032
1979,166,0.13003895319273032
1980,166,0.12488793449335012
1981,166,0.05930831394237026
1982,166,0.03776397832413425
1983,166,0.051378662074870955
1984,166,0.06771426092998623
1985,166,0.09792536694988424
1986,166,0.1320767734960399
1987,166,0.17150176374631446
1988,166,0.25333073192413114
1989,166,0.3031442829956705
1990,166,0.2556199995232148
1991,166,0.2168058434406751
1992,166,0.23714297428516046
1993,166,0.3013620631366729
1994,166,0.4283786245745659
1995,166,0.4860900030057729
1996,166,0.4679303004939339
1997,166,0.4948099874551791
1998,166,0.40237422402642326
1999,166,0.3154254601387345
2000,166,0.2529167663329329
2001,166,0.08970525198525088
2002,166,0.06080547615770979
2003,166,0.0579135462313257
2004,166,0.0231825882966941
2005,166,0.01449180750681465
2006,166,0.01738909270296
2007,166,0.011594163793608099
2008,166,0.008696161374963988
2009,166,0.008696161374963988
2010,166,0
2011,166,0
2012,166,0
2013,166,0.002899079666976959
2014,166,0.005797800062329846
2015,166,0.005797800062329846
2016,166,0.005797800062329846
2017,166,0.002899079666976959
1997,168,0.0558884594890601
1998,168,0.027951088712155518
1999,168,0.01863558618254815
2000,168,0.013977262675851797
2001,168,0
2002,168,0.2727659017701628
2003,168,0.5283664454122164
2004,168,0.7680406483325469
2005,168,0.991600534706096
2006,168,0.9331880272601519
2007,168,0.8749192814846785
2008,168,0.8161995635800141
2009,168,0.7586150827125329
2010,168,0.700976809292784
2011,168,0.6428866209340744
2012,168,0.5827506219724669
2013,168,0.5213593803225635
2014,168,0.3668416322213347
2015,168,0.22810407227817636
2016,168,0.10645857772745
2017,168,0
1976,171,0.1384139263706429
1977,171,0.14062142995490923
1978,171,0.151658369615956
1979,171,0.16361396697100533
1980,171,0.17189025681471698
1981,171,0.1750167142412918
1982,171,0.16802805562971734
1983,171,0.15699254504021196
1984,171,0.16214256984167733
1985,171,0.18678621379298133
1986,171,0.2165728668677649
1987,171,0.26381262568242114
1988,171,0.3136066809444546
1989,171,0.340792226734123
1990,171,0.3747659676926586
1991,171,0.39496225963854936
1992,171,0.4204784347713564
1993,171,0.4990140609399112
1994,171,0.4494762092835463
1995,171,0.390372475424645
1996,171,0.3270164960875543
1997,171,0.2167567133241885
1998,171,0.21565363057974543
1999,171,0.22153662745921957
2000,171,0.1978191251655377
2001,171,0.17207416821469354
2002,171,0.15423351688603587
2003,171,0.12148845105254881
2004,171,0.10272059938368489
2005,171,0.10143250731052586
2006,171,0.09775217185750852
2007,171,0.10658479678972588
2008,171,0.11320886019354934
2009,171,0.0990403014650917
2010,171,0.08689455735458576
2011,171,0.07180276279681565
2012,171,0.04897759690165846
2013,171,0.03204012810834873
2014,171,0.016941771533101353
2015,171,0.0036831874528294025
2016,171,0.0031307161940967642
2017,171,0.0029465585698945154
1988,175,0.37047896034946215
1989,175,0.18582067831375795
1990,175,0.17607016732267133
1991,175,0.33169710138827613
1992,175,0.3025783179692347
1993,175,0.3219939389710765
1994,175,0.3025783179692347
1995,175,0.856063172583204
1996,175,0.888261573413759
1997,175,0.9553634779096444
1998,175,0.9839034726272802
1999,175,0.24832983365595718
2000,175,0.1569859174318369
2001,175,0.08816921714243692
2002,175,0.044118579364633925
2003,175,0.03432035349163696
2004,175,0.02941997934971841
2005,175,0.009810046034360115
2006,175,0.009810046034360115
2007,175,0.006591263349609248
2008,175,0.00717951392806715
2009,175,0.00717951392806715
2010,175,0.0022744602083637337
2011,175,5.883873973298786e-4
2012,175,0.001137252932797643
2013,175,0.001137252932797643
2014,175,0.006042503426149137
2015,175,0.035456234580315035
2016,175,0.12726901398070498
2017,175,0.1516797488283065
1988,179,0.08193699673327881
1989,179,0.042487183106902394
1990,179,0.029336695198187008
1991,179,0.0463417848941912
1992,179,0.030409525439099166
1993,179,0.44148452532321053
1994,179,0.8613843867555467
1995,179,0.8484423486964243
1996,179,0.8446538064980194
1997,179,0.8332880440512
1998,179,0.48994586045105176
1999,179,0.5377065950783797
2000,179,0.6104779177076836
2001,179,0.42246819086780374
2002,179,0.5665129119736944
2003,179,0.7991895337771165
2004,179,0.999207958374329
2005,179,0.9476940906434389
2006,179,0.8363189339629993
2007,179,0.6415547847554337
2008,179,0.4687177081186105
2009,179,0.3701490781215276
2010,179,0.3792483658774661
2011,179,0.3087254520285605
2012,179,0.23971152315409924
2013,179,0.22833487513190845
2014,179,0.16841447083140737
2015,179,0.19875462861517657
2016,179,0.2169580216438271
2017,179,0.2169580216438271
1988,180,0.18871367615471824
1989,180,0.13543040942654347
1990,180,0.14083029817701825
1991,180,0.5160496067588853
1992,180,0.5383407935050231
1993,180,0.5257194008264975
1994,180,0.5336078178272616
1995,180,0.30320201311693207
1996,180,0.3016234332292341
1997,180,0.36476176317648745
1998,180,0.6566470373356137
1999,180,0.6645328805078077
2000,180,0.7307678532920463
2001,180,0.6992287515265224
2002,180,0.42631203377237176
2003,180,0.28267998773755637
2004,180,0.1990023444966285
2005,180,0.23373859152082727
2006,180,0.27162922937940287
2007,180,0.32056598005131604
2008,180,0.402639973813905
2009,180,0.5052087898580131
2010,180,0.6818811905491584
2011,180,0.8411352400158285
2012,180,0.9420161071071212
2013,180,0.9987505093641962
2014,180,0.9215267236638601
2015,180,0.808028201573024
2016,180,0.7433828012740231
2017,180,0.6976517314744073
1992,181,0.006546544879092673
1993,181,0.0032732974298226017
1994,181,0.0021822038402630702
1995,181,0.0016366549628853088
1996,181,0.006546544879092673
1997,181,0.08836150635336912
1998,181,0.08836150635336912
1999,181,0.24862861359171057
2000,181,0.2453590468269775
2001,181,0.16360377194106476
2002,181,0.16360377194106476
2003,181,0.01309288986188586
2004,181,0.029457878112479
2005,181,0.029457878112479
2006,181,0.03273072595041274
2007,181,0.04091262714930845
2008,181,0.16687457824971108
2009,181,0.4414456570040095
2010,181,0.6406190854115623
2011,181,0.997697612058946
2012,181,0.8542837277514745
2013,181,0.5802332569237975
2014,181,0.38100454030195
2015,181,0.006546544879092673
2016,181,0.006546544879092673
2017,181,0.011456322353632076
1977,182,0.0036345959046246564
1978,182,0.001936706240971001
1979,182,0.0013357732842227815
1980,182,0.0010484542206454265
1981,182,1.163717778803934e-4
1982,182,7.129825887515236e-5
1983,182,4.3851523394531645e-5
1984,182,0
1985,182,0
1986,182,0
1987,182,3.928572850854472e-5
1988,182,3.928572850854472e-5
1989,182,0.004002267966572447
1990,182,0.007708736999456045
1991,182,0.011031321574770917
1992,182,0.011085091012737974
1993,182,0.012942934080797434
1994,182,0.011358061578553746
1995,182,0.013276157886914487
1996,182,0.06775279144077018
1997,182,0.07801072462626331
1998,182,0.09392472976646378
1999,182,0.11068157195727157
2000,182,0.08622102259212597
2001,182,0.10364452235777029
2002,182,0.09823103729448099
2003,182,0.1257123929351411
2004,182,0.16103402090824676
2005,182,0.20385584054460168
2006,182,0.269650018588329
2007,182,0.3034844966933307
2008,182,0.31706797690940325
2009,182,0.36003545160721995
2010,182,0.42081592872437423
2011,182,0.4958967884726781
2012,182,0.5392607517343516
2013,182,0.5587998190487571
2014,182,0.5312122944756473
2015,182,0.4975572631732942
2016,182,0.4958510703760781
2017,182,0.4729221420302524
1988,183,0.0248430409500406
1989,183,0.012421940281411394
1990,183,0.00828138683504523
1991,183,0.006211075122420512
1992,183,0
1993,183,0.7074648695684819
1994,183,0.7074648695684819
1995,183,0.7074648695684819
1996,183,0.7074648695684819
1997,183,0
1998,183,0
1999,183,0
2000,183,0
2001,183,0
2002,183,0
2003,183,0.44090352031990626
2004,183,0.44090352031990626
2005,183,0.6947837659221046
2006,183,0.9359621537367584
2007,183,0.5581628571403517
2008,183,0.9973190789999178
2009,183,0.9046245657038784
2010,183,0.6881606931630451
2011,183,0.6572169879139712
2012,183,0.28549305296832816
2013,183,0.21105912374633928
2014,183,0.2296704099444666
2015,183,0.35369793097439256
2016,183,0.5395843802065358
2017,183,0.6819723593741349
1988,184,0.4205570978841011
1989,184,0.22917586957331673
1990,184,0.20038849510399584
1991,184,0.1953815226914128
1992,184,0.13904342230082162
1993,184,0.23480764089518247
1994,184,0.2535789341402372
1995,184,0.21978919064901528
1996,184,0.4730575699670173
1997,184,0.622975053540397
1998,184,0.8083269679062925
1999,184,0.9972300602451396
2000,184,0.9261804116172201
2001,184,0.890645285277611
2002,184,0.9598389291690407
2003,184,0.9747962931365456
2004,184,0.9691874241381054
2005,184,0.9280504909711678
2006,184,0.8232966867067602
2007,184,0.7914845700015953
2008,184,0.9598389291690407
2009,184,0.980404991202058
2010,184,0.9448803488353472
2011,184,0.8120695124131689
2012,184,0.5086742067596286
2013,184,0.37554453226624396
2014,184,0.2854856249535603
2015,184,0.29674545601423497
2016,184,0.383047407189211
2017,184,0.5124229186014178
1996,191,0.007700281036562716
1997,191,0.008646045781355523
1998,191,0.008961298425146135
1999,191,0.00911892432122216
2000,191,0.009591800306225227
2001,191,0.009591800306225227
2002,191,0.009591800306225227
2003,191,0.007193948800392307
2004,191,0.0047960315909365775
2005,191,0.0023980486625704554
2006,191,0.033566705024058466
2007,191,0.033566705024058466
2008,191,0.08149686886533078
2009,191,0.14616122197240206
2010,191,0.23948193044606936
2011,191,0.28730074117091664
2012,191,0.23948193044606936
2013,191,0.1796722623735997
2014,191,0.06472428580771754
2015,191,0.0838926911071695
2016,191,0.9659933951146973
2017,191,0.994460778608206
1992,196,0.31456812277449125
1993,196,0.32039290524317965
1994,196,0.5048339554212294
1995,196,0.7260859312256666
1996,196,0.6602935081712692
1997,196,0.8123509373336842
1998,196,0.6743320123880148
1999,196,0.43445625404602206
2000,196,0.570092373771081
2001,196,0.5278618391223628
2002,196,0.651843222052674
2003,196,0.7673117505194508
2004,196,0.965214449482067
2005,196,0.9997038697616972
2006,196,0.7953970269692282
2007,196,0.7276603758116096
2008,196,0.3812635320375383
2009,196,0.15534818325136798
2010,196,0.30388787071839346
2011,196,0.1485533690518026
2012,196,0.1485533690518026
2013,196,0.1485533690518026
2014,196,0
2015,196,0
2016,196,0
2017,196,0
1991,202,0.0856515803154056
1992,202,0.08370799307364638
1993,202,0.09989215146199046
1994,202,0.10075839681040441
1995,202,0.09741543823534692
1996,202,0.11799835481502197
1997,202,0.14048085349960335
1998,202,0.16893842987809402
1999,202,0.187608386175363
2000,202,0.215201673950281
2001,202,0.2584426285447259
2002,202,0.2727561715573307
2003,202,0.38954598667474166
2004,202,0.4224139134664671
2005,202,0.39502452901720436
2006,202,0.4278911251704338
2007,202,0.2854114763853737
2008,202,0.3100821666556981
2009,202,0.49907472194358515
2010,202,0.4087199142826821
2011,202,0.4005028494913063
2012,202,0.2744452782450638
2013,202,0.0284923934808526
2014,202,0.031239035914007358
2015,202,0.17510735418216627
2016,202,0.3752475356146461
2017,202,0.3660083283290728
1976,203,0.03738186733815215
1977,203,0.031151738061707613
1978,203,0.03229264032629318
1979,203,0.024219663554801155
1980,203,0.02144630642498999
1981,203,0.018331157813326664
1982,203,0.009687495309822762
1983,203,0.015917875316298628
1984,203,0.015576096490394873
1985,203,0.015576096490394873
1986,203,0.028036646135557904
1987,203,0.028036646135557904
1988,203,0.024921536016253902
1989,203,0.04672692482670946
1990,203,0.059186746853917935
1991,203,0.12771056888595153
1992,203,0.1370540450596875
1993,203,0.21179597211955944
1994,203,0.21179597211955944
1995,203,0.2585043697728381
1996,203,0.28030022607723293
1997,203,0.27407292917686826
1998,203,0.3114356235014428
1999,203,0.27407292917686826
2000,203,0.43907182713488974
2001,203,0.5480055201121738
2002,203,0.6631399622312503
2003,203,0.9990672029081532
2004,203,0.9648619679141656
2005,203,0.8591229781837584
2006,203,0.9026650739335682
2007,203,0.734697590552448
2008,203,0.8093562736734675
2009,203,0.9524231629492764
2010,203,0.8653434929815261
2011,203,0.862233244559756
2012,203,0.8746741305302747
2013,203,0.7595849690429002
2014,203,0.7969138789182983
2015,203,0.6444711883421465
2016,203,0.49198524108720926
2017,203,0.8808944658077825
1984,204,0.9977458897060256
1985,204,0.655274990056195
1986,204,0.4370654499596361
1987,204,0.3512815901574314
1988,204,0.10153898068158626
1989,204,0.02343624622861123
1990,204,0.02343624622861123
1991,204,0
1992,204,0
1993,204,0
1994,204,0
1995,204,0
1996,204,0
1997,204,0
1998,204,0
1999,204,0
2000,204,0
2001,204,0.007812360663949089
2002,204,0.02343624622861123
2003,204,0.031247771297946463
2004,204,0.03905901800429034
2005,204,0.11715619360433135
2006,204,0.17961395441360933
2007,204,0.18741992816925107
2008,204,0.17961395441360933
2009,204,0.09372995785185204
2010,204,0.02343624622861123
2011,204,0.08592065733144294
2012,204,0.08592065733144294
2013,204,0.08592065733144294
2014,204,0.0781110790364774
2015,204,0
2016,204,0
2017,204,0
2005,205,0.498056350784716
